ID,IS_ACTIVE,TRANSLATION_SET_ID,IS_CORE,ARTIST_ID,PROJECT_ID,GAID_TYPE_CODE,GAID_TYPE,GAID,CATEGORY_CODE,CATEGORY,TYPE_CODE,TYPE,SUB_TYPE_CODE,SUB_TYPE,COUNTRY_OF_CREATION_CODE,COUNTRY_OF_CREATION,CREATION_DATE,ESTIMATED_PUBLIC_DOMAIN_DATE,MAJOR_GENRE_CODE,MAJOR_GENRE,MINOR_GENRE_CODE,MINOR_GENRE,EXPLICIT_CODE,NON_STANDARD_GENRE,EXPLICIT_RATING,IS_AUTO_CREATE_PRODUCT,IS_THIRD_PARTY_OWNED_REP,IS_COPYRIGHT_LIABILITY,IS_SELLABLE_AS_TRACK,IS_MUSICAL_WORK_BASED,SECURITY_GROUP_ID,PLAY_LENGTH,EDIT_TYPE_CODE,EDIT_TYPE,PRIMARY_LYRICS_LANGUAGE_CODE,PRIMARY_LYRICS_LANGUAGE,COUNTRY_OF_RECORDING_CODE,COUNTRY_OF_RECORDING,MASTERING_LOCATION,IS_INSTRUMENTAL,IS_ARCHIVED,COLOR_DOMAIN_CODE,COLOR_DOMAIN,ARTIST_DISPLAY_TITLE,TITLE,DISPLAY_TITLE,VERSION,VERSION_DESCRIPTION,WORK_DISPLAY_TITLE,SHORT_SYNOPSIS,LONG_SYNOPSIS,KEYWORDS,OCCASION_OR_EVENT,PERFORMANCE_VENUE,TRANSCRIPT_OR_LYRICS,ORCHESTRA_DISPLAY_NAME,TREATMENT,CAPTION,CREATION_LOCATON,GROUP_CODE_OR_COLLECTION,ISRC,NSRA,DUMMY_ASSET_ID,P_CREDIT,WW_REPERTOIRE_OWNER_ID,WW_REPERTOIRE_OWNER_COMPANYNUM,WW_REPERTOIRE_OWNER,PLACE_OF_PUBLICATION,AVAILABLE_IN_CAR,PLATFORM,UNASSIGNED_SALE,SOR_FIN_PROJ_ID,FINANCIAL_COMPANY,FINANCIAL_LABEL,PROJ_ACCTG_ELEMENT_1,CREATED_BY,CREATED_ON,LAST_MODIFIED_BY,LAST_MODIFIED_ON,IS_DELETED,PRIMARY_PRODUCT_ID,P_YEAR,IS_ORIGINAL,IS_METADATA_COMPLETE,IS_DMD_LOCKED,INTERNAL_COMMENTS,PMO_ID,PMO_CODE,PMO_TITLE,METADATA_LANGUAGE_CODE,METADATA_LANGUAGE,COPYRIGHT_HOLDER_TYPE_CODE,COPYRIGHT_HOLDER_TYPE,COUNTRY_OF_COMMISSIONING_CODE,COUNTRY_OF_COMMISSIONING,AUDIO_PRESENTATION_CODE,AUDIO_PRESENTATION,SUCCESSOR_STATUS_CODE,SUCCESSOR_STATUS,IS_PARTICIPANT_COMPLETE,ADDITIONAL_MAIN_ARTISTS,ORIGINAL_GLOBAL_RELEASE_DATE,IS_CONFIDENTIAL,MDM_TITLE_CLEANED,MDM_ATTRIBUTES_CLEANED,MDM_ARTIST_CLEANED,MDM_ASSET_PARTICIPANT_CLEANED,MDM_ASSET_WORK_PARTICIP_CLEAN,MDM_CREDITS_CLEANED,MDM_CLEANED,MDM_RLS_DATE_CLEANED,CONSUMER_OGRD,MDM_NON_OWNED,MDM_OUT_OF_SCOPE,IS_SPLIT_OWNED
9695754,Y,501,Y,2247729,4403873,243,ISRC,QZ93L1912801,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2719,Electronica,2993,New Age,1219,,Not Explicit,N,Y,,N,N,1000011,000:06:34,,,4382,English,,,,,,,,EISS,Extend Yourself,Extend Yourself,,,,,,,,,,,,,,,QZ93L1912801,,,2019 EISS,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:56.000,1015082,2024-05-11 01:33:58.000,N,11272322,2019,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2019-03-17 00:00:00.000,N,,,,,,,,,2019-03-17 00:00:00.000,N,N,N
9695755,Y,501,Y,2247734,4403875,243,ISRC,QZ93L2132809,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2719,Electronica,2993,New Age,1219,,Not Explicit,N,Y,,N,N,1000011,000:01:51,,,4382,English,,,,,,,,Alex BH,Arbor,Arbor,,,,,,,,,,,,,,,QZ93L2132809,,,2021 Alex BH,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:56.000,1015082,2024-05-11 01:33:58.000,N,11272324,2021,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2021-11-18 00:00:00.000,N,,,,,,,,,2021-11-18 00:00:00.000,N,N,N
9695756,Y,501,Y,2247736,4403877,243,ISRC,QZ93L2121826,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2751,Pop,2933,Pop,1219,,Not Explicit,N,Y,,N,N,1000011,000:03:22,,,4642,Portuguese,,,,,,,,Dani DeLion,Eu Juro,Eu Juro,,,,,,,,,,,,,,,QZ93L2121826,,,2021 Dani DeLion,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:57.000,1015082,2024-05-11 01:33:58.000,N,11272326,2021,Y,Y,Y,,1864350,2204,Level,1008834,Portuguese,,,,,,,,,N,,2021-07-16 00:00:00.000,N,,,,,,,,,2021-07-16 00:00:00.000,N,N,N
9695757,Y,501,Y,2247730,4403878,243,ISRC,QZ93L2133783,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2700,Alternative Rock,3200,Art Rock,1219,,Not Explicit,N,Y,,N,N,1000011,000:03:55,,,4382,English,,,,,,,,Ricky Fisher,Waterfall,Waterfall,,,,,,,,,,,,,,,QZ93L2133783,,,2021 Ricky Fisher,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:57.000,1015082,2024-05-11 01:33:58.000,N,11272328,2021,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2021-11-29 00:00:00.000,N,,,,,,,,,2021-11-29 00:00:00.000,N,N,N
9695758,Y,501,Y,2213470,4339543,243,ISRC,QZ93L1952334,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2719,Electronica,2993,New Age,1219,,Not Explicit,N,Y,,N,N,1000011,000:01:33,,,4382,English,,,,,,,,Brennan Waters,New World,New World,,,,,,,,,,,,,,,QZ93L1952334,,,2019 Brennan Waters,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:57.000,1015082,2024-05-11 01:33:58.000,N,11272330,2019,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2019-07-02 00:00:00.000,N,,,,,,,,,2019-07-02 00:00:00.000,N,N,N
9695759,Y,501,Y,2247737,4403879,243,ISRC,QZ93L1834186,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2754,Rap/Hip Hop,2968,Hip Hop,1216,,Parental Advisory,N,Y,,N,N,1000011,000:01:45,,,4382,English,,,,,,,,HULKSICKO!,Cleaners,Cleaners,,,,,,,,,,,,,,,QZ93L1834186,,,2019 HULKSICKO!,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:57.000,1015082,2024-05-11 01:33:58.000,N,11272332,2019,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2019-01-04 00:00:00.000,N,,,,,,,,,2019-01-04 00:00:00.000,N,N,N
9695760,Y,501,Y,1859128,3767037,243,ISRC,HKE672200657,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2016-01-11 00:00:00.000,,2767,Soundtrack,,,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:52,,,4333,Chinese,4044,CHINA,,,,,,TIA RAY,"Uncle Long Legs (Original Soundtrack of TV Drama ""Hello Mr Right"")","Uncle Long Legs (Original Soundtrack of TV Drama ""Hello Mr Right"")",,,Uncle Long Legs (Original Soundtrack of TV Drama <Hello Mr Right>),,,,,,,,,,,,HKE672200657,,,2016 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 04:53:57.000,1749,2023-08-01 23:53:50.000,N,11272388,2016,Y,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2022-09-29 00:00:00.000,N,,,,,,,,,2022-09-29 00:00:00.000,,,N
9695760,Y,531,N,1859128,3767037,243,ISRC,HKE672200657,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2016-01-11 00:00:00.000,,2767,Soundtrack,,,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:52,,,4333,Chinese,4044,CHINA,,,,,,袁娅维,长腿叔叔 (《老师晚上好》主题曲),长腿叔叔 (《老师晚上好》主题曲),,,长腿叔叔 (《老师晚上好》主题曲),,,,,,,,,,,,HKE672200657,,,2016 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 04:53:57.000,1749,2023-08-01 23:53:50.000,N,11272388,2016,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2022-09-29 00:00:00.000,N,,,,,,,,,2022-09-29 00:00:00.000,,,N
9695760,Y,532,N,1859128,3767037,243,ISRC,HKE672200657,247,Audio,255,Sound Recording (Music Work),1020625,Immersive Audio,,,2016-01-11 00:00:00.000,,2767,Soundtrack,,,1219,,Not Explicit,N,N,,N,Y,1000078,000:04:52,,,4333,Chinese,4044,CHINA,,,,,,袁婭維,長腿叔叔 (《老師晚上好》主題曲),長腿叔叔 (《老師晚上好》主題曲),,,長腿叔叔 (《老師晚上好》主題曲),,,,,,,,,,,,HKE672200657,,,2016 Warner Music Beijing Co. Ltd.,1004971,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,,,,,,,,,1010503,2022-09-28 04:53:57.000,1749,2023-08-01 23:53:50.000,N,11272388,2016,N,Y,Y,Immersive Audio,1007007,6165,Asia Warner (Beijing) Music Ent. Co. Ltd,1008827,English,1009525,WMG is Original Copyright,4044,CHINA,1013065,MQS Stereo,,,N,,2022-09-29 00:00:00.000,N,,,,,,,,,2022-09-29 00:00:00.000,,,N
9695761,Y,501,Y,2247738,4403880,243,ISRC,QZ93L1814020,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2754,Rap/Hip Hop,2968,Hip Hop,1216,,Parental Advisory,N,Y,,N,N,1000011,000:02:50,,,4382,English,,,,,,,,MuLa,Fuck Boyz,Fuck Boyz,,,,,,,,,,,,,,,QZ93L1814020,,,2018 MuLa,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:57.000,1015082,2024-05-11 01:33:58.000,N,11272335,2018,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2018-09-12 00:00:00.000,N,,,,,,,,,2018-09-12 00:00:00.000,N,N,N
9695762,Y,501,Y,2247735,4403870,243,ISRC,NLW7L1800001,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2706,Children's Music,2933,Pop,1219,,Not Explicit,N,Y,,Y,Y,1000860,000:03:09,,,4372,Dutch,4154,NETHERLANDS,,,,,,Jinte,Vanavond gaan we los,Vanavond gaan we los,,,Vanavond gaan we los,,,,,,,,,,,,NLW7L1800001,,,2018 Flying V,1856506,7579-025,Ambitus,,,,,,,,,1016322,2022-09-28 04:53:58.000,1004402,2024-01-24 13:53:05.000,N,11272337,2018,Y,Y,Y,Carpathia,1877825,7579,ADA Benelux,1008827,English,,,,,1013074,Stereo,,,N,,2022-10-28 00:00:00.000,N,,,,,,,,,2022-10-28 00:00:00.000,N,N,N
9695763,Y,501,Y,2219764,4349436,243,ISRC,QZ93L1923414,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2698,Adult Contemporary,2933,Pop,1216,,Parental Advisory,N,Y,,N,N,1000011,000:03:43,,,4382,English,,,,,,,,Natasha Turner,Never Let Go,Never Let Go,,,,,,,,,,,,,,,QZ93L1923414,,,2019 Natasha Turner,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:58.000,1015082,2024-05-11 01:33:58.000,N,11272339,2019,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2019-04-01 00:00:00.000,N,,,,,,,,,2019-04-01 00:00:00.000,N,N,N
9695764,Y,501,Y,2247740,4403881,243,ISRC,QZ93L2052300,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2719,Electronica,2993,New Age,1219,,Not Explicit,N,Y,,N,N,1000011,000:01:59,,,4382,English,,,,,,,,Zach Hansen,Haunted Party,Haunted Party,,,,,,,,,,,,,,,QZ93L2052300,,,2020 Zach Hansen,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:58.000,1015082,2024-05-11 01:33:58.000,N,11272341,2020,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2020-10-13 00:00:00.000,N,,,,,,,,,2020-10-13 00:00:00.000,N,N,N
9695765,Y,501,Y,2247741,4403882,243,ISRC,QZ93L1801005,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2700,Alternative Rock,3200,Art Rock,1219,,Not Explicit,N,Y,,N,N,1000011,000:02:02,,,4382,English,,,,,,,,Rebecca Zola,"Broken Cycle, Pt. 1","Broken Cycle, Pt. 1",,,,,,,,,,,,,,,QZ93L1801005,,,2018 Paper Moon Records,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:58.000,1015082,2024-05-11 01:33:58.000,N,11272343,2018,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2018-05-11 00:00:00.000,N,,,,,,,,,2018-05-11 00:00:00.000,N,N,N
9695766,Y,501,Y,1426269,4349500,243,ISRC,QZ93L1835053,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2754,Rap/Hip Hop,2968,Hip Hop,1216,,Parental Advisory,N,Y,,N,N,1000011,000:02:20,,,4382,English,,,,,,,,Royal,Phelps,Phelps,,,,,,,,,,,,,,,QZ93L1835053,,,2019 Real Artist Records,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:58.000,1015082,2024-05-11 01:33:58.000,N,11272345,2019,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2019-01-04 00:00:00.000,N,,,,,,,,,2019-01-04 00:00:00.000,N,N,N
9695767,Y,501,Y,2247731,4403883,243,ISRC,QZ93L1901642,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2698,Adult Contemporary,2936,Rock,1219,,Not Explicit,N,Y,,N,N,1000011,000:04:49,,,4382,English,,,,,,,,Cody Noll,Rolling with the Punches,Rolling with the Punches,,,,,,,,,,,,,,,QZ93L1901642,,,2019 Cody Noll,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:58.000,1015082,2024-05-11 01:33:58.000,N,11272349,2019,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2019-01-10 00:00:00.000,N,,,,,,,,,2019-01-10 00:00:00.000,N,N,N
9695768,Y,501,Y,2247731,4403883,243,ISRC,QZ93L1901643,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2698,Adult Contemporary,2936,Rock,1216,,Parental Advisory,N,Y,,N,N,1000011,000:04:15,,,4382,English,,,,,,,,Cody Noll,Birds of Prey,Birds of Prey,,,,,,,,,,,,,,,QZ93L1901643,,,2019 Cody Noll,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:58.000,1015082,2024-05-11 01:33:58.000,N,11272351,2019,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2019-01-10 00:00:00.000,N,,,,,,,,,2019-01-10 00:00:00.000,N,N,N
9695769,Y,501,Y,2247731,4403883,243,ISRC,QZ93L1901645,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2698,Adult Contemporary,2936,Rock,1219,,Not Explicit,N,Y,,N,N,1000011,000:05:59,,,4382,English,,,,,,,,Cody Noll,Waves,Waves,,,,,,,,,,,,,,,QZ93L1901645,,,2019 Cody Noll,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:59.000,1015082,2024-05-11 01:33:58.000,N,11272352,2019,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2019-01-10 00:00:00.000,N,,,,,,,,,2019-01-10 00:00:00.000,N,N,N
9695770,Y,501,Y,2213799,4339976,243,ISRC,QZ93L1804833,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2754,Rap/Hip Hop,2968,Hip Hop,1216,,Parental Advisory,N,Y,,N,N,1000011,000:03:03,,,4382,English,,,,,,,,Sha Bussin Not Ya Cousin,Emvil,Emvil,,,,,,,,,,,,,,,QZ93L1804833,,,2018 Sha Bussin Not Ya Cousin,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:59.000,1015082,2024-05-11 01:33:59.000,N,11272347,2018,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2018-07-11 00:00:00.000,N,,,,,,,,,2018-07-11 00:00:00.000,N,N,N
9695771,Y,501,Y,2247739,4403884,243,ISRC,QZ93L2002101,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2699,Alternative,1005025,Singer/Songwriter,1216,,Parental Advisory,N,Y,,N,N,1000011,000:03:31,,,4382,English,,,,,,,,Yumii Muse,Bury a Body Loyal,Bury a Body Loyal,,,,,,,,,,,,,,,QZ93L2002101,,,2020 Yumii Muse,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:59.000,1015082,2024-05-11 01:33:59.000,N,11272355,2020,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2020-02-10 00:00:00.000,N,,,,,,,,,2020-02-10 00:00:00.000,N,N,N
9695772,Y,501,Y,2247731,4403883,243,ISRC,QZ93L1901641,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2698,Adult Contemporary,2936,Rock,1219,,Not Explicit,N,Y,,N,N,1000011,000:04:59,,,4382,English,,,,,,,,Cody Noll,Slide,Slide,,,,,,,,,,,,,,,QZ93L1901641,,,2019 Cody Noll,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:59.000,1015082,2024-05-11 01:33:59.000,N,11272350,2019,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2019-01-10 00:00:00.000,N,,,,,,,,,2019-01-10 00:00:00.000,N,N,N
9695773,Y,501,Y,2247739,4403884,243,ISRC,QZ93L2002100,247,Audio,255,Sound Recording (Music Work),1237,Sound Recording,,,,,2699,Alternative,1005025,Singer/Songwriter,1219,,Not Explicit,N,Y,,N,N,1000011,000:03:26,,,4382,English,,,,,,,,Yumii Muse,Torch Song,Torch Song,,,,,,,,,,,,,,,QZ93L2002100,,,2020 Yumii Muse,1863938,2191-LV2,Level,,,,,,,,,1013882,2022-09-28 04:53:59.000,1015082,2024-05-11 01:33:59.000,N,11272354,2020,Y,Y,Y,,1864350,2204,Level,1008827,English,,,,,,,,,N,,2020-02-10 00:00:00.000,N,,,,,,,,,2020-02-10 00:00:00.000,N,N,N
9695774,Y,501,Y,1149849,4403874,243,ISRC,DEU901501605,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:43:00,,,,,,,,,,,,Berliner Philharmoniker,Symphonic Pictures (2022),Symphonic Pictures (2022),,,Symphonic Pictures (2022),,,,,,,,,,,,DEU901501605,,,,,,,,,,,,,,,1010982,2022-09-28 04:53:59.000,1016322,2026-01-23 19:04:00.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695775,Y,501,Y,1149849,4403874,243,ISRC,DEU901501606,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:00:00,,,,,,,,,,,,Berliner Philharmoniker,American Rhythms (2021) - Bonus,American Rhythms (2021) - Bonus,,,American Rhythms (2021) - Bonus,,,,,,,,,,,,DEU901501606,,,,,,,,,,,,,,,1010982,2022-09-28 04:53:59.000,1016322,2026-01-23 19:04:00.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695776,Y,501,Y,1149849,4403874,243,ISRC,DEU901501607,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:30:00,,,,,,,,,,,,Berliner Philharmoniker,A Fairytale Night (2019),A Fairytale Night (2019),,,A Fairytale Night (2019),,,,,,,,,,,,DEU901501607,,,,,,,,,,,,,,,1010982,2022-09-28 04:53:59.000,1016322,2026-01-23 19:04:00.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695777,Y,501,Y,1149849,4403874,243,ISRC,DEU901501608,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:40:00,,,,,,,,,,,,Berliner Philharmoniker,Goodbye Sir Simon (2018),Goodbye Sir Simon (2018),,,Goodbye Sir Simon (2018),,,,,,,,,,,,DEU901501608,,,,,,,,,,,,,,,1010982,2022-09-28 04:54:00.000,1016322,2026-01-23 19:04:00.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695778,Y,501,Y,1149849,4403874,243,ISRC,DEU901501609,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:37:00,,,,,,,,,,,,Berliner Philharmoniker,Legends of the Rhine (2017),Legends of the Rhine (2017),,,Legends of the Rhine (2017),,,,,,,,,,,,DEU901501609,,,,,,,,,,,,,,,1010982,2022-09-28 04:54:00.000,1016322,2026-01-23 19:04:00.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695779,Y,501,Y,1149849,4403874,243,ISRC,DEU901501610,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:47:00,,,,,,,,,,,,Berliner Philharmoniker,A Czech Night (2016),A Czech Night (2016),,,A Czech Night (2016),,,,,,,,,,,,DEU901501610,,,,,,,,,,,,,,,1010982,2022-09-28 04:54:00.000,1016322,2026-01-23 19:04:00.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695780,Y,501,Y,1149849,4403874,243,ISRC,DEU901501611,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:13:00,,,,,,,,,,,,Berliner Philharmoniker,"Lights, Camera, Action! (2015)","Lights, Camera, Action! (2015)",,,"Lights, Camera, Action! (2015)",,,,,,,,,,,,DEU901501611,,,,,,,,,,,,,,,1010982,2022-09-28 04:54:00.000,1016322,2026-01-23 19:04:00.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695781,Y,501,Y,1149849,4403874,243,ISRC,DEU901501612,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:45:00,,,,,,,,,,,,Berliner Philharmoniker,"Fellini, Jazz & Co (2011)","Fellini, Jazz & Co (2011)",,,"Fellini, Jazz & Co (2011)",,,,,,,,,,,,DEU901501612,,,,,,,,,,,,,,,1010982,2022-09-28 04:54:00.000,1016322,2026-01-23 19:04:00.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695782,Y,501,Y,1149849,4403874,243,ISRC,DEU901501613,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,002:05:00,,,,,,,,,,,,Berliner Philharmoniker,An evening with Renée Fleming (2010),An evening with Renée Fleming (2010),,,An evening with Renée Fleming (2010),,,,,,,,,,,,DEU901501613,,,,,,,,,,,,,,,1010982,2022-09-28 04:54:00.000,1016322,2026-01-23 19:04:05.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695783,Y,501,Y,1149849,4403874,243,ISRC,DEU901501614,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:44:00,,,,,,,,,,,,Berliner Philharmoniker,Russian Rhythms (2009),Russian Rhythms (2009),,,Russian Rhythms (2009),,,,,,,,,,,,DEU901501614,,,,,,,,,,,,,,,1010982,2022-09-28 04:54:00.000,1016322,2026-01-23 19:04:05.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695784,Y,501,Y,1149849,4403874,243,ISRC,DEU901501615,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:33:00,,,,,,,,,,,,Berliner Philharmoniker,Los Ritmos de la Noche (2008),Los Ritmos de la Noche (2008),,,Los Ritmos de la Noche (2008),,,,,,,,,,,,DEU901501615,,,,,,,,,,,,,,,1010982,2022-09-28 04:54:00.000,1016322,2026-01-23 19:04:05.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
9695785,Y,501,Y,1149849,4403874,243,ISRC,DEU901501616,248,Video,1313,Video (Non Music Work),1009490,Long Form Video,,,,,2708,Classical,3033,Compilation,1218,,No Advice Available,N,Y,,N,N,1000160,001:45:00,,,,,,,,,,,,Berliner Philharmoniker,Rhapsodies (2007),Rhapsodies (2007),,,Rhapsodies (2007),,,,,,,,,,,,DEU901501616,,,,,,,,,,,,,,,1010982,2022-09-28 04:54:01.000,1016322,2026-01-23 19:04:05.000,N,,,Y,Y,N,,1007089,7925,ADA UK,1008827,English,,,,,,,,,N,,2022-12-02 00:00:00.000,N,,,,,,,,,2022-12-02 00:00:00.000,N,N,N
